qid,row_id,state_hash,verdict,label,reviewer,at,kind
destroys,da5d32d6#22.4,1a9956ac2d2d7e60,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#23.3,26161c5487820d08,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,audit
destroys,da5d32d6#24.0,ec14d7b3b406f083,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#24.1,04ccee3242fa423b,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#24.11,018c12f36e27cb24,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#24.2,85bf1fc343aa2c45,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#24.4,9ad38802c7d2b8f5,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#24.7,3ec34c428abe0310,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#26.0,37bf60c9585887a4,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#26.5,acfd44af910974a9,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#26.6,ca65cf9e10d69e6a,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#27.0,438521dfeac74d50,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,audit
destroys,da5d32d6#27.1,3fcd12f5e0874cf7,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#27.10,4fdcbce1140fc9c6,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#27.11,51c79eacf04fda33,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#27.4,33b46c9461a78a0a,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#27.5,44d5b3e30f430934,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,audit
destroys,da5d32d6#27.7,3bcef7e8553dcee3,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,audit
destroys,da5d32d6#27.9,acb7db8eb78a1fe5,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,audit
destroys,da5d32d6#28.13,195ae75d4c92bb6c,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,audit
destroys,da5d32d6#28.17,332ed9040d4bda93,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#28.2,6e3d2adbefe3d035,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#28.20,0ad581abe06ef9d7,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
destroys,da5d32d6#28.8,37adbc682cb4a844,labeled,no,panel:opus+sonnet+sonnet,2026-09-25T12:38:46+00:00,uncertain
