qid,row_id,state_hash,verdict,label,reviewer,at,kind
intent,788,44a468592fbeab8a,confirmed,wrong_amount_of_cash_received,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,828,1541d227d47044c3,both_ok,card_payment_fee_charged|extra_charge_on_statement,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,843,10fa945cfc6f43dd,confirmed,transfer_not_received_by_recipient,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,851,77ae669bab5ce459,both_ok,transfer_not_received_by_recipient|pending_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,852,8df18620f3837499,model_right,failed_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,872,30558e43df4b9572,confirmed,transfer_not_received_by_recipient,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,899,4baa23a822766343,both_ok,supported_cards_and_currencies|topping_up_by_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1008,185f4678b5fe2f29,model_right,top_up_failed,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1090,dd50395dc76d9011,confirmed,card_payment_not_recognised,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1092,19ca198f5b3e0811,both_ok,card_payment_not_recognised|compromised_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1117,1dc79de088d8e701,confirmed,card_payment_not_recognised,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1192,cdd986d394953c51,model_right,verify_my_identity,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1212,971804275ddf9d49,confirmed,unable_to_verify_identity,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1252,78d28519cc669a80,confirmed,get_physical_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1276,02330b5abf1b4185,confirmed,get_physical_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1293,f00ab373aff91df5,confirmed,visa_or_mastercard,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1309,c92bcd3b9678b358,confirmed,visa_or_mastercard,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1334,bccad8fdd32c3862,model_right,receiving_money,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1337,59cb5fce5d49bad8,both_ok,topping_up_by_card|pending_top_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1338,9f2c3d1380decfed,both_ok,topping_up_by_card|pending_top_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1394,ef789be13d0e10bc,model_right,get_disposable_virtual_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1404,69c63fa5ef2db268,key_right,compromised_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1447,8ec87c1c28c76eb7,confirmed,atm_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1489,109d9531dbe817c7,both_ok,direct_debit_payment_not_recognised|card_payment_not_recognised,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1514,1a67cf7b2c21fb78,confirmed,direct_debit_payment_not_recognised,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1518,18dd84e522d1497e,confirmed,direct_debit_payment_not_recognised,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1576,0d4d6403dd87d937,confirmed,declined_cash_withdrawal,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1608,49426e7d185eff35,confirmed,pending_card_payment,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1655,177b5cc7cabc9972,confirmed,lost_or_stolen_phone,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1725,cfd846bd38595dc6,both_ok,declined_transfer|declined_card_payment,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1752,2bfb6f7b3965710d,both_ok,declined_transfer|failed_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1765,37b605f8edd92527,confirmed,Refund_not_showing_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1773,ca075e9ef2c76958,confirmed,Refund_not_showing_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1808,77f797cce01128ed,confirmed,declined_card_payment,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1825,f5f0f06c26912180,confirmed,declined_card_payment,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1867,077b2671e374d465,both_ok,pending_transfer|balance_not_updated_after_bank_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1869,b94c5e5798488a8e,confirmed,pending_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1922,8d7987430fc082d7,confirmed,card_swallowed,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,1988,fe2468a2f9ad520c,confirmed,transaction_charged_twice,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2027,d4c758ba661301c9,confirmed,verify_source_of_funds,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2051,23f51aeacc281785,confirmed,transfer_timing,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2101,45f45c625a1e6a7a,both_ok,reverted_card_payment?|declined_card_payment,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2148,d696ee3181108767,confirmed,change_pin,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2159,183f6b06d7f4f760,confirmed,change_pin,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2176,4ef69292f1d78405,model_right,failed_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2194,889b2471d1409954,confirmed,beneficiary_not_allowed,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2197,7d6f660d2624e250,model_right,fiat_currency_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2206,fc76025a874d7984,confirmed,transfer_fee_charged,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2233,9eb772b52d7e97a6,model_right,extra_charge_on_statement,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2234,74f82ea06dfb8fb8,labeled,card_payment_fee_charged,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2236,0f954335c19c962f,model_right,extra_charge_on_statement,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2246,be572953691f488a,confirmed,receiving_money,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2282,a59c799914ad00ea,confirmed,failed_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2287,d0f17cec3a3c059a,both_ok,failed_transfer|declined_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2350,531ac2e4bab04fbd,confirmed,transfer_into_account,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2371,1cd25d2965748f60,confirmed,verify_top_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2390,faba319d56401f7f,confirmed,verify_top_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2496,5d2100de79f127ab,key_right,order_physical_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2565,c0de6429d3d822c8,model_right,atm_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2576,c4c20b491f401663,model_right,cash_withdrawal_charge,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2588,2294b3f56abf079d,confirmed,wrong_exchange_rate_for_cash_withdrawal,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2599,e26548551cb92110,model_right,atm_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2622,1161ae698e4d644d,model_right,getting_virtual_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2644,5c5c32e9ca562b40,confirmed,top_up_failed,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2658,359287142b8a70b4,confirmed,top_up_failed,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2690,7e1f51d0d2862f29,both_ok,balance_not_updated_after_bank_transfer|transfer_not_received_by_recipient,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2691,54cbac126ea54aeb,model_right,transfer_timing,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2692,177af98bd94f6e4b,both_ok,balance_not_updated_after_bank_transfer|pending_transfer,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2741,e85a089a8edfc2af,key_right,cash_withdrawal_not_recognised,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2751,9dbc175a53694b74,both_ok,cash_withdrawal_not_recognised|lost_or_stolen_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2811,c949257422600478,confirmed,top_up_by_card_charge,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2835,abbee3ccc477fc89,model_right,supported_cards_and_currencies,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2844,9e51625736028c11,confirmed,activate_my_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2859,f6dfd8fa1de3dc03,confirmed,activate_my_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2891,787b69da56dec9e4,confirmed,cash_withdrawal_charge,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,2943,95500498a1c7927a,confirmed,card_about_to_expire,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,audit
intent,120,f9b843f8dd001748,key_right,card_payment_wrong_exchange_rate,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,152,996dab2eb58ab9bc,key_right,card_payment_wrong_exchange_rate,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,303,75512ee807da7021,key_right,card_delivery_estimate,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,336,d7b0cf4320817bec,key_right,automatic_top_up,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,373,b38aa0bc71010832,key_right,card_not_working,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,608,5180be929aec5012,both_ok,top_up_by_bank_transfer_charge|transfer_fee_charged,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,636,5c1baed8b702df74,both_ok,top_up_by_bank_transfer_charge|transfer_fee_charged,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,919,f5f29db637818214,key_right,supported_cards_and_currencies,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1326,dd741d66d722a8b9,both_ok,topping_up_by_card|supported_cards_and_currencies,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1343,70730e083e30b852,key_right,topping_up_by_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,1711,f565ff435bd46582,key_right,request_refund,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2268,8d7fc090d806d165,key_right,receiving_money,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2270,ee3ee80331a81b71,key_right,receiving_money,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2279,b5a73bef7a7f329f,key_right,receiving_money,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2359,dcbcba2ce9d892ab,key_right,transfer_into_account,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2730,b6374c8533805aa6,both_ok,cash_withdrawal_not_recognised|compromised_card,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2969,6a308defa2d2ed88,key_right,apple_pay_or_google_pay,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2971,85d7ccacdb623eff,key_right,apple_pay_or_google_pay,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2979,7c314a43b201d2ca,both_ok,apple_pay_or_google_pay|top_up_failed,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2980,2fcc620425196346,key_right,apple_pay_or_google_pay,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,2992,7e1644b033db0a39,key_right,apple_pay_or_google_pay,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,3044,3889982de17d82cf,key_right,country_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,3047,74de5b655897df56,key_right,country_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,3048,d39222720e80ef4d,key_right,country_support,panel:opus+sonnet+sonnet,2026-09-24T14:44:22+00:00,disputed
intent,261,40464486281872ab,key_right,fiat_currency_support,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,556,4f71b414c379cbff,key_right,pin_blocked,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,900,a735ab523aa21ded,key_right,supported_cards_and_currencies,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,1237,23fd268a08057d81,key_right,unable_to_verify_identity,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,1238,c12251a1029e189d,key_right,unable_to_verify_identity,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,1297,c2ba94cae6a0d997,key_right,visa_or_mastercard,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,1634,161645c4a45801d3,key_right,pending_card_payment,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,1682,acc31c4cff22e947,key_right,request_refund,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,2067,b86976f310e9feab,key_right,transfer_timing,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,2078,6b66f8d1ac058b8b,key_right,transfer_timing,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,2363,e8e404916d009345,key_right,verify_top_up,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,2764,03f347c5a262a5ad,model_right,exchange_rate,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
intent,2863,612737da1541c259,key_right,activate_my_card,panel:opus+sonnet+sonnet,2026-09-24T17:09:06+00:00,disputed
